client.c.cuuid.claim_uuid,client.c.c.req_cargo_lcv_l_lcy_cost,client.c.c.req_cargo_lcv_m_lcy_cost,client.c.c.req_cargo_one_loader_lcy_cost,client.c.c.req_cargo_two_loaders_lcy_cost,performer.c.c.req_cargo_lcv_l_lcy_cost,performer.c.c.req_cargo_lcv_m_lcy_cost,performer.c.c.req_cargo_one_loader_lcy_cost,performer.c.c.req_cargo_two_loaders_lcy_cost
01108826ce34470598e49bc67c9d7775,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0
0110dda2b6444dc698a0b2aa48696278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110eddfeaf14925b2ccd551ed9ce294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110f17f80c4455dad7426551a912820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110f9ba32da46b2bc664b894e39d7d5,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01116c2a72c5426aa0b188bd9bde1c69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01122c04910543bc8d499851b31ebc40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0112b5de09274c65b5aa0d1a400ffbc2,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
0112f50ba54845e594dfe2cc0ad85dfc,0.0,2855.0,0.0,0.0,0.0,2156.0,0.0,0.0
01136084464d4f87975feec0cb24ee91,998.0,0.0,0.0,0.0,1892.0,0.0,0.0,759.0
0113fd3c537c4e2086828e533e6863bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011543aa15be4f92b89cd77c141f3b78,0.0,0.0,0.0,0.0,448.0,0.0,0.0,759.0
01158014221e474390b3c5f780c9cef2,0.0,894.0,0.0,0.0,0.0,647.0,0.0,0.0
0115eb8f9f2840acb0f04e9d9512dbde,0.0,110.0,0.0,0.0,0.0,104.0,0.0,0.0
01163620d3934a17a746379832b5adf4,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0
011660cf8b7a4d758a2a726de46ed20f,0.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0
0116bcfa88ba4d0b8940f14336eb7d4e,0.0,130.0,0.0,0.0,0.0,99.0,0.0,0.0
0116bdc81a5f448180c201ce7781db08,0.0,212.0,0.0,0.0,0.0,212.0,0.0,0.0
0117ad0b0a7a4397b40469544ccd24e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01181463a88048a58d7bea441189a015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011867b8907d41e69bbb8ba8b4cf30fc,0.0,0.0,0.0,0.0,0.0,194.0,0.0,759.0
01187bad217142f38cdbd9f1bdf97f0f,689.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0
0119050214e34bab95aa39299d00aac8,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
01191ac5bcd143e5845e81c037fb5662,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0
011937e16cd84e1ba340594cbc7e858c,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
01196a629a2d448681ba8a4617d06cd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01199a934e1a4aeabfad31ca32234f74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011a2c10758647d9aa4dbf3037553126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011ad83d39e34e8a8b7cf7b9bc297eba,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0
011ae7b0cda848f08b7cbb3fd48ca4d6,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
011b7dae05c94e25953883f27649fc47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011bd0c69d554cc9aa434df75e8a8580,0.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0
011bf5870c3e48bfb1c417e430b2e236,0.0,0.0,320.0,0.0,0.0,0.0,268.0,0.0
011c24f831a44c2aa7ee2b79365379d8,0.0,916.0,0.0,0.0,0.0,666.0,0.0,0.0
011d1f288c614f8185e3ae25ea4fbafc,0.0,275.0,320.0,0.0,0.0,245.0,263.0,0.0
011d44f4226e4b769edf4aef617bf304,0.0,0.0,500.0,0.0,0.0,0.0,395.0,0.0
011dc5daa63e4bdc8f805e91eaa97992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011e88d7d0684f7b8eaf49ea1a5fde21,0.0,177.0,0.0,0.0,0.0,138.0,0.0,0.0
011f166574764eb8bc5378665b51d348,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0
01200bcd411c4d15b11080876b265fc7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012043a8219946af9dfe4609819ac2c7,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0
0120cb71ad7b4125ae3799d0ef9d1565,2550.0,0.0,0.0,0.0,1781.0,0.0,0.0,0.0
0123d7f13e034184ab52dc6c3c73602c,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0
0123ec64a1c9421db5301b6c839fd015,0.0,0.0,541.0,0.0,0.0,0.0,380.0,0.0
01244e5326f3440d811559f9dcfecb2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0124b980cbac4aa884bef1c8219c59d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0125dd54805240b4af3fbfcfdb101af8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0126e4d401cb4026b6600f132d400fd6,680.0,0.0,530.0,0.0,493.0,0.0,380.0,0.0
0126e74f39bd446a84e5e7bbcc1b8b80,0.0,593.0,0.0,0.0,0.0,451.0,0.0,0.0
0126f8af0b5344e1bba678f83bc52021,1233.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0
0127137e3c4c4e06b188977af11b7e41,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
0127bd9664794805b61191bda05a371b,3251.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0
012838bc1e7249b9b851c7e4833f5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0128c793709e492c96afa41bfbdb5bd0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0128d1e378294517adfaa4c81f61bbcc,0.0,132.0,399.0,0.0,0.0,104.0,328.0,0.0
0128ff47ea49442399fadd300365dc07,0.0,0.0,0.0,0.0,0.0,243.0,380.0,0.0
01293b0305d94c2ebed366aaac6169be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012a4d0dfbad4e88b1abd19fed565ff5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012a80a3923b472c8cfc2ccec65a0c97,0.0,598.0,0.0,0.0,0.0,471.0,0.0,0.0
012abac2148f44938ce69f0d63a11b00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012b969d5a4041f19db772ecae9a4ef5,0.0,0.0,0.0,0.0,319.0,0.0,0.0,759.0
012cc37b98aa40b59d57a2c46514d263,260.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0
012cf1f5e9e1484e894c0473b615c135,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
012d14a11b5344648f1d3c8d1e4409d3,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0
012d30c8d36742d38ee4ad099f0f0be6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012dc36dc3e840768e0f99ad654f444c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012dda2626dd4b6183a5ec620dad0f82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012f1b85fa9a49f28440f7772b73e0dc,0.0,148.0,0.0,0.0,0.0,114.0,0.0,0.0
012fa100bc854519984fe5385c667df9,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
012ff8a034994b07a964b6858e1ef07d,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0
013093300e324e74a09379451625cd98,0.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0
0130a514521941fc9f88a5ec5c4398f4,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0
0130bfc393174af19d1a3d8269a537a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013150a68d894936aecf1fe48c114a8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01325198c0ad4e528e1b13fe4e12168d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01328646369240f9957c848b635f52eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0132a139ecc34e47ab5cb41f61b4ed67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0133f7ffcbcf4ae5822efe45308984c3,0.0,0.0,0.0,0.0,0.0,180.0,380.0,0.0
013410014dea4367866268f0339d9a7e,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
0134e622e9074f4d95e100577f2ac3e9,0.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0
0134ecc2e5d840f78ad2e60995416897,1202.0,0.0,0.0,1199.0,934.0,0.0,0.0,985.0
01352f10f7394f279980fca70a39a8fc,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
013540b640b04fc8b6da5ce5373a673f,0.0,0.0,0.0,999.0,0.0,0.0,0.0,759.0
0135b6e4ad4e4a25bdb880296a67f89b,739.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0
01361d4eaf1043f48d652831c80859f6,0.0,0.0,500.0,0.0,0.0,0.0,395.0,0.0
013623d8b653404087152e4339e89c3b,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
013650585bbd455eb2a7b0330de71201,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0
013681ce8f4b46ad9b30525bc1422589,482.0,0.0,500.0,0.0,335.0,0.0,380.0,0.0
0137492b773149f0a587bee528750c8b,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0
0137a92346f7423e917d2c3d24cbf953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0138042824224985a2e683c9e130f580,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0
01381ddb15e845dcbcfc378e2b1cfe68,0.0,1009.0,0.0,0.0,0.0,886.0,0.0,0.0
01386ebb6a6248a3ade606e84e6e889e,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
013872e782b546aa9836db2f063ddc49,0.0,299.0,0.0,0.0,0.0,229.0,0.0,0.0
0138e8ed84084e76a960666c7f087fe3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01398df309b3470d8f070344e15950b2,0.0,0.0,0.0,0.0,560.0,0.0,0.0,759.0
01399bed04ee43b0a094fd7c0adf0aed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013c03bec6584e7e9a58437e5a4ce216,0.0,285.0,0.0,0.0,0.0,214.0,0.0,0.0
013c33ed4a87418f8c9dac97ecf9bd1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013cfabac38e44cfa2c28008f6f222fa,0.0,0.0,500.0,0.0,0.0,0.0,395.0,0.0
013df70c41fc47e9988d2390684d42e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013e4d3381304c94818d3c28ec869381,0.0,296.0,0.0,0.0,0.0,221.0,0.0,0.0
013e77b27cf446e491c9f94e7692e702,0.0,1505.0,0.0,0.0,0.0,1156.0,0.0,0.0
013e8c9ff4094d2f85d233a41da75208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013ed803d39649b38bd45a310491c477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013f76aac4d642faa4705370359729a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013f8d93c47d46289da044beeb4ed07d,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
013fbb7b5ae3417a801838fc190bd288,0.0,171.0,320.0,0.0,0.0,139.0,263.0,0.0
013fc741e16745cd9922de48003855ee,688.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0
01405b1779b141ce8d023cee4b1d7463,0.0,376.0,0.0,0.0,0.0,377.0,0.0,0.0
0141962878434b66885a40b4313f007c,0.0,0.0,399.0,0.0,0.0,0.0,328.0,0.0
0141cdc58d0d465a907ace3953816697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141ed9489394047a20502cad2fa9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01421167e7774ef8acdb5d62752ead8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014222ad36f649b1ba3548401b30acbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01428abde2be43d1989feb8f00a890c1,0.0,736.0,0.0,0.0,0.0,530.0,0.0,0.0
014310aba50740ffa2caab4260bae4e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01434d936afe49f1acc9d34876176f64,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
01436a9ba91a4f958e00f1a31356144d,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0
014431fc4e7340ccafe8dedf3c0b8733,0.0,539.0,0.0,0.0,0.0,416.0,0.0,0.0
01445b66e77743fcbd3e5ef89791608e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01452dd3f3994fa8aa88d750e839ee4c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0145604a2b4343d08d3cb368475a0842,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0
0145da372e484d999c7ab36eac06de4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014603fcb8f547a9ad3b60d1ccd5e49d,0.0,0.0,0.0,0.0,0.0,71.0,263.0,0.0
0146177424af4b44b612f6ecd518b996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014677d58420476b9ec9d3907644d77e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0146bb5b841548b9a09244df56480c37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01472790e325419ca304517ee729fdcb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0147a1f9d61e48eba9f65543e20ab6dc,0.0,744.0,0.0,0.0,0.0,563.0,0.0,0.0
01484a2817ba4c8d8e7fd71accfde6dc,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
0148993f543e44fb901d83d2125d4aee,0.0,133.0,0.0,0.0,0.0,130.0,0.0,0.0
0148f1daeaf7491cad62a60723b05da9,1231.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0
0149499e40214bb7ae247248b794b9c4,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
0149a2407bd4442aa70653bb8f9d560b,0.0,283.0,0.0,0.0,0.0,215.0,0.0,0.0
014a104e55e846d3a393018d0526aad5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014b4e035af5488d8ea97b8b3d5035ad,0.0,427.0,0.0,0.0,0.0,232.0,395.0,0.0
014b80ec9a314f248340b219f7e60ba0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0
014b81db5c7345f2bb4c986e37d3be71,1373.0,0.0,849.0,0.0,1040.0,0.0,632.0,0.0
014cfa3a600240d1991c77c9714fb91d,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0
014cfbf3143b42929e27cf8179c3fada,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0
014dc207ad014dd4a45b0482ad5bbc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014e0dd7628546fe9f56c1732d695734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014e22a9216b48d1a00dfffab9cd657a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014e689c72854e6e9e709087f04bf1ca,0.0,261.0,0.0,0.0,0.0,191.0,0.0,0.0
014e8a49097444de8787a8008d25bf87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014ec75421574d39b19ab729cab07616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014f105dae0e452faac00cba7a4d58b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014f729d1eb14c9586d210d6a429f300,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
014f7ff36d144b359f2c2dde5596bec5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015048f8a6e54588a98db6f88ad24a0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015059a50fab4fc9ab7f82aa2fc1d8c5,0.0,739.0,0.0,0.0,0.0,555.0,0.0,0.0
01513ca4211e4f6da25bf04adef3dfd4,0.0,277.0,0.0,0.0,0.0,228.0,0.0,0.0
0151e2cd55c444a98cd545151ffc4ca0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01525c75f4734dcfb017e450fd34f1f0,1092.0,0.0,0.0,0.0,848.0,0.0,0.0,0.0
0152ad4e81c94d688e41b09b4a19065f,0.0,284.0,0.0,0.0,0.0,215.0,0.0,0.0
0152d5967e9b4b498ed593e20a18bcef,0.0,448.0,0.0,0.0,0.0,346.0,0.0,0.0
01537d160dce4e3aa46e5b0674353972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015380a8718340329639d76976a20538,0.0,657.0,0.0,0.0,0.0,488.0,0.0,0.0
01539679e43c4595bd75fdda1f4f058e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015421cf60b54501b734094efaa37ca3,675.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0
0154fbf6b1c54755aec9c7bd8da24a6a,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0
0155412d45644cf48f8b697cac7211f6,0.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0
01569eb5bab542a288834833f75d0ad4,859.0,0.0,0.0,0.0,3437.0,0.0,0.0,962.0
0156c88b7a85491eae7dcb452a493b1c,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
0156c9b5c5d343ec866f9117279d1d20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01572f068227457cb26ff0d3fcdd3ef3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157532c6db14ab7807f363c6f2dad24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015776ef01724f40a80333643cf01225,0.0,634.0,0.0,0.0,0.0,487.0,0.0,0.0
01581a8f5e854b0a8c4e60b5e8a24edb,0.0,0.0,320.0,0.0,0.0,0.0,263.0,0.0
0158c7e72d124e9d836acb4457e0a83e,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0
01599e9f0de84418a729f1df8e28a978,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
015a1852b75f43febd47aba6b8a2488c,977.0,0.0,2696.0,0.0,742.0,0.0,2023.0,0.0
015a924bd34f4040b669849c3891c6ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015b44f0652f44fbbef3a1b3e7079e40,0.0,213.0,0.0,0.0,0.0,210.0,0.0,0.0
015cd5acd8a54b32aeb826b9dd3e3a6f,0.0,301.0,0.0,0.0,0.0,216.0,0.0,0.0
015cd8c95f52488295c93b8a1b31af01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015d722ceca54c869cbe4e28b3c9d0aa,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0
015f0b32067a419baf9a2e8ca8f73276,0.0,0.0,0.0,0.0,949.0,0.0,0.0,0.0
015f2fd504e34ad08c78dace10038848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015fa1cee38d431b817f4ff8cd10164f,0.0,0.0,0.0,0.0,423.0,0.0,0.0,759.0
015fd261fd9941028e64842e3e63eabb,0.0,529.0,0.0,0.0,0.0,408.0,0.0,0.0
015fdc18122041e69f04a91cc51c3ac8,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0
015fe224c3574d63a20a22f5893c4eca,0.0,0.0,0.0,0.0,0.0,157.0,263.0,0.0
01601abc754c40ee9ec735bdc908af34,0.0,533.0,0.0,0.0,0.0,385.0,0.0,0.0
0160592d09d2472884c3898f0ce22b38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01606fcd5a384981ac7d91bcf9cd7603,0.0,0.0,530.0,0.0,0.0,0.0,410.0,0.0
0160f744a4344dd5b209e0da13964d0d,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0
016123bbde6a485d8a479d37b94477bc,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0
0161460f0de24699a443a1aa0f2faa91,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
01618f9a52704a708bc7fa5ca2a266b7,0.0,0.0,0.0,0.0,0.0,221.0,380.0,0.0
016230002bb043cb921b4a7929e1ddf6,0.0,695.0,0.0,0.0,0.0,471.0,0.0,0.0
0162ad1ff2b74d73bbb759bbf942a7fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0162c7f2cd574d0cac2cbe059ddbb6d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0162fb89a44e41b6b9e6134053951251,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
0163916989a4401eac35730da248e0cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01639a00d74843ad8f15df349626ad46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016439c71a89496b8d9b5be3cebb3e5e,0.0,625.0,0.0,0.0,0.0,481.0,0.0,0.0
01644df9eaec4ccfa07f1a67af10a6ee,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
01655d4872094853aaaf7de20114b7ec,0.0,0.0,0.0,0.0,514.0,0.0,263.0,0.0
01659fb5d17e4d3e9506c8ae01f77a47,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
