client.c.cuuid.claim_uuid,client.c.c.req_cargo_lcv_l_lcy_cost,client.c.c.req_cargo_lcv_m_lcy_cost,client.c.c.req_cargo_one_loader_lcy_cost,client.c.c.req_cargo_two_loaders_lcy_cost,performer.c.c.req_cargo_lcv_l_lcy_cost,performer.c.c.req_cargo_lcv_m_lcy_cost,performer.c.c.req_cargo_one_loader_lcy_cost,performer.c.c.req_cargo_two_loaders_lcy_cost
0165dd37d7324496827a7b0ad9fe0a88,0.0,266.0,0.0,0.0,0.0,203.0,0.0,0.0
0165e5f92a07494eba9117d45f96bd58,0.0,494.0,0.0,0.0,0.0,371.0,0.0,0.0
016607dc28e04437ba3c45a1c652f04b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016617a130c9482fa625c1110838ec7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016675ce5758453da976d89d856937dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0166c47805024253897c1065cc4a4f54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0166d44bf6c64bf1b5349fe2f9af48e8,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
0167495d80bc4874ac225fc7e692ba03,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0
0167e5ccd79041718995b18b9e94ff25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168384204614ae0b14430f372e66990,0.0,368.0,500.0,0.0,0.0,277.0,380.0,0.0
01686c3e71b54c2fbc99a004e302e6eb,863.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0
01686ed05cfb45daade2062787e31526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016939d2f96448d791ee01734efeb6a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0169475e1e34484cb85d03de89470c72,0.0,592.0,0.0,0.0,0.0,436.0,0.0,0.0
0169908dc1fe491fa0adad3cfb94dd05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0169a99f64434e0ea14a5ed76afd26ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016a29db3cdc42d099a8f705dcca0a9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016a4f48850040de80660d4b22ac35c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016ac34d2abb4bb5a8ac4ff80dfe29a5,732.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0
016baf2f51bf44caa64143f4b9a37e50,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0
016ca4e138b0400fa6976efa0534ae0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016d56de7b43497e9d0172d41f979049,1843.0,0.0,0.0,0.0,1622.0,0.0,0.0,0.0
016d66d85d6041468e81a2571686906e,0.0,664.0,0.0,0.0,0.0,511.0,0.0,0.0
016dc9bdd5b840f5bc0278b9e1173fce,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
016e6fbb2d0548898becda198efcdd45,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0
016e753f4e984d269f3d0502b74bc679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016eeb3e625048b58336b641685c662d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016f1f6d0ed148f39557c085e2f19f7a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016f4ad6ae7b4dd3af40b86fd7d6d9b1,0.0,676.0,0.0,0.0,0.0,559.0,0.0,0.0
016f695d71eb4c16b0699d322f3211b8,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
016f94dc45704d9ead14143779885fc8,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0
016f9903e5b648058787443ceb12b3f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0170071659824608b12c147c75f664a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0170583893a24145b0778902b8725658,0.0,687.0,0.0,0.0,0.0,449.0,0.0,0.0
017077b7c20e485c8d5c687e47e1d1b8,0.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0
01709cbf01174b0ea06720ac83a4ffb9,0.0,283.0,0.0,0.0,0.0,214.0,0.0,0.0
0170e048db86422d995cce6fcbfb9c16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017202ca6f344d46bd6b147555eda385,0.0,1174.0,0.0,0.0,0.0,874.0,0.0,0.0
017209a553174ffc900e2c3e89487162,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
01725ae24c184d478b0f94dd25b7faff,0.0,298.0,0.0,0.0,0.0,225.0,0.0,0.0
017290fa741b40e2bc983e4889cf2452,446.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0
0173a49aa9b64310b1c6866613c947a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01748eabddfe4795b9b77e71c5c603cd,0.0,347.0,0.0,0.0,0.0,263.0,0.0,0.0
0174d97d17eb4efabf407983b5500ee1,0.0,80.0,0.0,0.0,0.0,67.0,0.0,0.0
017522c7e1d34f7f870fbb6d4c7b611c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017670b410414364bad5c10d38842963,774.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0
01767f369fa94303bf0febc4f9332f9c,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
0176aecd9c1c4dbf950b42676b877f48,473.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0
0177756528d04a0d8d637e4a038f0e0a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0
0177a83b71a243018d4460d0420d126c,957.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0
01780784b92748daa13f37c551141fdd,0.0,0.0,423.0,0.0,0.0,0.0,328.0,0.0
01788dfad6994bfba669314ff6688f8b,0.0,929.0,0.0,0.0,0.0,696.0,0.0,0.0
01793158895d40849d02ad1bec2e0fa8,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01794bb905514cf0a9f1db2d73d24a9b,0.0,480.0,660.0,0.0,0.0,287.0,380.0,0.0
017a4b6a4953498f86ff1cbeae266d19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017b102de2bb4b04a480e4c3b0e98d8f,0.0,154.0,320.0,0.0,0.0,126.0,263.0,0.0
017b1246c9414426b70b3795e423a212,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
017b4a533574456d8121bfb159d1c0a8,1075.0,0.0,0.0,0.0,1620.0,0.0,0.0,937.0
017b6797e26447e5936d7b3f7433e10c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017ba8f9f41848589b6474b48d2cb353,0.0,192.0,0.0,0.0,0.0,143.0,0.0,0.0
017c1878cf1a4f5b8d07e9b44ca2e93d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017c1a9ed13448fd9c6ef636da08308f,0.0,1359.0,774.0,0.0,0.0,1196.0,681.0,0.0
017d206174774e82ac253ec6755d8ec4,685.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0
017d2725c9b448a99c7d6bcecc39f929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017d7736930b474aa56072fc3a47a4d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017dda7124bb42cba24afdbd07a3d3f3,0.0,145.0,320.0,0.0,0.0,114.0,266.0,0.0
017e1119eb164d84a230d80263fea1a1,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0
017e199576fd4b7e9e26a16021fbd81e,0.0,0.0,0.0,0.0,0.0,257.0,0.0,759.0
017e5d0ba5cc4ba19895e6536d547f10,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0
017ebd9f436d4f4888897ab1d0bd03ac,0.0,0.0,0.0,0.0,0.0,92.0,265.0,0.0
017f79870fe94cf39940fc7d3eb3325a,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
018087e405844a87ba3096e03f74f3b7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01810d640b9548c98886a9eee4c3bd9b,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
01814845b6604299a9e8d9b260afee21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01829898693b45c5a7dd1666297249d8,704.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0
0182b51355a0489aa69ccfe397460b4c,730.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0
0182dc888f644b36b708c4ca964ec489,0.0,226.0,0.0,0.0,0.0,174.0,0.0,0.0
0183527c61174230a506f8fd21850b12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0184737c32ab45c3bc1c07da417bae78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018480c44997460485abb94bb80b1c41,0.0,151.0,0.0,0.0,0.0,122.0,0.0,0.0
0184c7890df34cebbbebda30ba71e8a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018525ea5e23432d94c0c38890a5df56,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01859949c14c4d83bf76385a533a0850,1799.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0
018613ba75e84d47b4561bae03c72b58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018687f30f2542428922ac0652c10f7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018715bd6b8f4c84b501ce283e3b0420,0.0,433.0,0.0,0.0,0.0,310.0,0.0,0.0
0188cf5135d647c3b3df2d64b84b3dbc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0188d976c0de4933b3ee4dc0683c136e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0188f5c5a76143acbbe164af00d218d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0188f922f3754d249b27213cf1b54ea0,0.0,292.0,0.0,0.0,0.0,222.0,0.0,0.0
0189b4f005ea4e7388f29b783bf93178,0.0,0.0,0.0,0.0,0.0,179.0,328.0,0.0
0189f404d528477ca8120baaee1016a2,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
018a13b42e1944fc87f150eadfc96692,0.0,0.0,319.0,0.0,0.0,0.0,319.0,0.0
018aef58c30349e8861cfb5be39de777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018bda1518b74cfaa2dd40efacde1bff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018bf0d7955a49b6b68be78b0a2785b3,0.0,0.0,320.0,0.0,0.0,0.0,300.0,0.0
018c576d44ce4b24bdd969cd4bfa4c29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018dd23e2b224a239a701f827c3b8991,642.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0
018dd653969f49e7b9e7b06229da6b3d,0.0,839.0,0.0,0.0,0.0,647.0,0.0,0.0
018df5eb46ed4f30a4733f722c668b23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018e022ed1074661bf956ff7d6899ea5,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0
018e5d6df25d44969c14e10d73122b4d,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0
018e74f3fb944d3b83e6fdb1b18467bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018ed1497b0d4d2d9bcea8eef25a085f,0.0,118.0,0.0,0.0,0.0,96.0,0.0,0.0
018f7a9a50964c5e9661259af548238b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018fa2aeed134b4daa250f8529dd7e24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018fb9c317d74226ba107dbaab1a390f,0.0,264.0,0.0,1059.0,0.0,189.0,0.0,759.0
01905417b58c477c8a606f43b5c49e20,0.0,324.0,0.0,0.0,0.0,178.0,395.0,0.0
0190f26599894d889d66a2035185ea72,0.0,0.0,500.0,0.0,0.0,0.0,395.0,0.0
01912f2aee974afd8b6e495d8a6b7dc2,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0
0191f277462e476db7f1a2c495afc4a2,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0
019255badc004c0daf1d64fe99672741,218.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0
01927cd91d1a415dbb40383b6040484d,669.0,0.0,500.0,0.0,514.0,0.0,380.0,0.0
01932c9cf89f40bf9b09cbdc5f9d2549,0.0,0.0,0.0,0.0,769.0,0.0,328.0,0.0
0193335b8d054d35a0ec3b64a6d30007,0.0,0.0,0.0,639.0,0.0,0.0,0.0,525.0
01934d1b09ed4eb7b5c1292110a29f08,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0
0193842bcde4499e9e88cc700261bab0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0193a38141bf48a49c2416bff37d1e00,687.0,0.0,479.0,0.0,553.0,0.0,498.0,0.0
0193cddcfc5c44c68be66c3249f6c429,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0
0194033abedb40c8949dd4972de0b13e,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0
019493bf7dc04501ae9cfc2f43c1a27b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0195f5210650462c8ac981cfb55d7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0195fcc0d47c495689876f956efeae7f,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0
019871a1b7034424b04bf7d0235ba95e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019889c69d8540ac8bafb1ae88cc0b96,0.0,947.0,0.0,0.0,0.0,712.0,0.0,0.0
0198d6de05044908aea345dceddab86c,0.0,0.0,500.0,0.0,0.0,0.0,380.0,0.0
01996d9945d4420fb94d517dbe4ecff3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0199bf8c1ba646508ecf70ea765e4218,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0
019a1e964541455c90c564e4355433e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019a5ac309d648dd98d513eb71008de5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019b18c9dd534d82a0d164f7be93260b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019c7bfbcb864352b3add3ddfffe4c9f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019d139447cb41a1851e1cd1fc5e5caf,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0
019d1f9468984316a6566fb4f950bb19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019e0fc041944dd1af5dc1a4c8e8a60c,0.0,94.0,399.0,0.0,0.0,78.0,335.0,0.0
019e88996da348169153b46439a2c2fa,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0
019f3a8710844794ae693f8bbb05ed8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a00a840dde4529a12af85c29a7d3f5,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01a01b3b6be141bc8f8d5f75c83501ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a046eea57e4491968c3acb12f591ea,0.0,0.0,0.0,0.0,812.0,0.0,263.0,0.0
01a0704bd4d34e13bc687f8fa4df7fd4,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0
01a168080e6e48898b9192e4dd887c4b,0.0,0.0,0.0,0.0,534.0,0.0,380.0,0.0
01a1adc948b44b5ab85e909e2fcb40e5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a25b2cdd5746789e8bb1d17c6f4a95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a32eaf0b65437c98297821a4b84516,0.0,0.0,320.0,0.0,0.0,0.0,263.0,0.0
01a3a31fc1924e2b973e51ea48250521,1168.0,0.0,0.0,0.0,4185.0,0.0,0.0,1531.0
01a45bbe15414b8793d86305d03be2fe,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01a47cbc857946aa8db56b77d0b40d4b,1423.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0
01a4c907e36e4c0c9e8dd25c0149afb0,1287.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0
01a5e8a2ba62498ea3d66d8a63ecca91,0.0,0.0,540.0,0.0,0.0,0.0,380.0,0.0
01a5f116ff394f4caddc23490779da86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a61825b2c8422ba7234840129d471e,0.0,613.0,0.0,0.0,0.0,514.0,0.0,0.0
01a6279842174daf98fa5219cee00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a686905b1240adb848c145d94ec5c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a74fe40d644eeca149578562989dc1,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01a79d5716064527919bda569a3ce1a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a7a7ca63ab49a2980c543962d45b47,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0
01a7cf2bd4f941fbad0addff8cb46fa2,635.0,0.0,500.0,0.0,481.0,0.0,380.0,0.0
01a7e2797a2c498a81f13fa95e801156,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,789.0
01a7f043496e4af2b9017fb3d23140ac,0.0,149.0,0.0,0.0,0.0,116.0,0.0,0.0
01a8bd641c6f4431b444e651eafe86ec,922.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0
01a8df37daae4e1eb79235df46151b81,0.0,0.0,0.0,0.0,0.0,218.0,380.0,0.0
01a937110678484d8f6a5e34df902300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01a9f2ebecb24574b390906cdb2a8b3b,922.0,0.0,0.0,0.0,1827.0,0.0,0.0,1341.0
01a9f703a11647eb901f440af997e613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01ab092da35f43c68591442d652ba8fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01ab7995eb6e452c9a0ffb321690c0bf,0.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0
01acbe747dea48f1b6c7bd6a7b64ea46,0.0,586.0,0.0,0.0,0.0,452.0,0.0,0.0
01ace2c545534bbe96de246c5a9b5a01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01ad8a82642049009cdebfcc912326a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01ad91f90f5547fbbc760f4816f42aa1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01adcbb59cbc47119da8681037cbd87c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01ae0998be3d47f2b0763fdad05f8766,0.0,0.0,0.0,0.0,0.0,86.0,263.0,0.0
01ae6c4751914c4b939724e9d4d03441,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0
01ae87593c7f4197aa9a8a69be0ad385,1202.0,0.0,1024.0,0.0,829.0,0.0,683.0,0.0
01aed5e2649d4e59a9669ef2b0f3399e,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
01af0ab2b1584292b849f91afb5a8539,0.0,340.0,530.0,0.0,0.0,245.0,380.0,0.0
01af33dd5d2942138194ad0986ef7e0a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01afef9800bb4002a51eafacb91c0c0b,0.0,0.0,0.0,0.0,0.0,196.0,380.0,0.0
01aff104f16749e28a568089299a3ad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b02285c8ab4c51aa02dc0515db066e,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0
01b09624178246a3a0de33150df96f44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b0c3b59e164107b0b3cd3527be0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b11ee82c684c138d2499bff4643357,0.0,0.0,0.0,0.0,0.0,1435.0,0.0,0.0
01b184ff1d164109907d355b1fefeb73,0.0,210.0,500.0,0.0,0.0,4114.0,0.0,0.0
01b23d1e06304e0b871ebade0822dcf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b2e942a3c34d5bad0ee218c16eec7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b429fa44144f828b1a05c7bf46c2a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b56839c9e5459a9b0115d16f273517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b5d6c828fa48069e0643805cacec13,0.0,353.0,0.0,0.0,0.0,266.0,0.0,0.0
01b6594654784eeabfc5d713096189dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b69950798f47f0b693b26ddc10501b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b6d875454e48f4b56298c20e268983,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0
01b6df32e4114c0ea1bfb1336f9ef1b4,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0
01b77fa8df804e29bc708737543b3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01b7f629eea54ec9b7b9912688b2b909,874.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0
01b81c7350154a23965c3b51d2617ea0,1380.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0
01b8280499b44a1b9f4deb083bc54cc8,0.0,403.0,0.0,0.0,0.0,327.0,0.0,0.0
01b89bdd4ae34c17b5e7f710f01e821e,0.0,684.0,0.0,0.0,0.0,498.0,0.0,0.0
01b8cb23d19d4843a9132db244fc81ae,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0
01b8d96e9a96482b9d0dd01d5ae19c84,0.0,0.0,0.0,0.0,319.0,0.0,0.0,759.0
01b922778bc146e7a0cd3d851bffed08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
